Data,estacao,precipitacao,temperatura,umidade,velocidade_vento,radiacao,iri
2024-10-30,;CAIAPONIA,0.0,26.4,71.0,2.3,2113.1,53.88
2024-10-30,;CAIAPONIA,0.0,26.7,68.0,1.5,2131.7,54.64
2024-10-30,;CAIAPONIA,0.0,29.0,61.0,1.8,2522.3,59.39
2024-10-30,;CAIAPONIA,0.0,29.2,55.0,1.2,3482.5,62.97
2024-10-30,;CAIAPONIA,0.0,30.7,45.0,1.7,3781.2,67.94
2024-10-30,;CAIAPONIA,0.0,31.4,43.0,1.9,3411.1,68.42
2024-10-30,;CAIAPONIA,0.0,32.4,43.0,1.3,2958.3,67.97
2024-10-30,;CAIAPONIA,0.0,32.5,39.0,2.5,2129.6,68.18
2024-10-30,;CAIAPONIA,0.0,31.8,43.0,2.5,1477.0,65.15
2024-10-30,;CAIAPONIA,0.0,29.1,54.0,2.1,146.8,56.97
2024-10-30,;CAIAPONIA,0.0,27.9,58.0,0.8,16.7,53.96
2024-10-30,;CAIAPONIA,0.0,24.1,78.0,3.8,,
2024-10-31,;CAIAPONIA,0.0,22.9,88.0,3.2,,
2024-10-31,;CAIAPONIA,0.0,22.3,82.0,2.3,,
2024-10-31,;CAIAPONIA,0.0,21.3,80.0,2.4,,
2024-10-31,;CAIAPONIA,0.0,21.4,84.0,2.1,,
2024-10-31,;CAIAPONIA,0.0,21.0,88.0,0.6,,
2024-10-31,;CAIAPONIA,0.0,21.2,89.0,2.5,,
2024-10-31,;CAIAPONIA,0.0,20.7,93.0,2.1,,
2024-10-31,;CAIAPONIA,0.0,20.4,92.0,1.2,,
2024-10-31,;CAIAPONIA,0.0,19.8,93.0,0.0,,
2024-10-31,;CAIAPONIA,0.0,19.7,94.0,0.0,4.8,36.58
2024-10-31,;CAIAPONIA,0.0,21.3,87.0,0.5,361.0,40.85
2024-10-31,;CAIAPONIA,0.0,23.1,78.0,0.0,1230.9,46.39
2024-10-31,;CAIAPONIA,0.0,25.2,67.0,1.7,2133.4,53.92
2024-10-31,;CAIAPONIA,0.0,26.4,64.0,3.1,2921.3,57.99
2024-10-31,;CAIAPONIA,0.0,26.4,63.0,3.2,3414.4,59.33
2024-10-31,;CAIAPONIA,0.0,28.2,60.0,2.3,3270.8,60.84
2024-10-31,;CAIAPONIA,0.0,27.9,57.0,1.8,2881.0,60.49
2024-10-31,;CAIAPONIA,0.0,29.2,54.0,2.1,3239.3,63.23
2024-10-31,;CAIAPONIA,0.0,29.4,50.0,3.2,2714.5,64.08
2024-10-31,;CAIAPONIA,0.0,28.7,54.0,2.6,2245.7,61.12
2024-10-31,;CAIAPONIA,0.0,28.7,52.0,2.8,1489.5,60.3
2024-10-31,;CAIAPONIA,0.0,27.4,54.0,2.5,546.6,56.69
2024-10-31,;CAIAPONIA,0.0,26.1,60.0,1.4,26.9,52.33
2024-10-31,;CAIAPONIA,0.0,25.0,66.0,1.3,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,25.7,32.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,24.8,34.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,23.1,39.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,22.4,39.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,22.2,41.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,21.5,47.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,20.4,52.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,19.6,56.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,19.0,58.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,18.5,58.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,19.4,54.0,,186.3,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,21.0,46.0,,978.3,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,22.2,40.0,,1925.7,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,23.4,33.0,,2631.5,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,25.6,27.0,,3098.9,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,26.6,24.0,,3401.5,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,27.9,23.0,,3403.4,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,27.7,19.0,,3122.8,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,27.9,20.0,,2585.8,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,28.5,19.0,,1866.3,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,27.4,19.0,,1054.8,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,26.2,23.0,,267.1,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,24.6,26.0,,,
2024-09-30,;ALTO PARAISO DE GOIAS,0.0,23.9,30.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,23.6,26.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,23.3,25.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,22.9,27.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,22.5,28.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,21.9,29.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,21.4,32.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,20.7,33.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,20.3,34.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,18.8,39.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,18.8,43.0,,0.0,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,20.0,43.0,,207.6,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,22.3,37.0,,1067.8,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,23.6,36.0,,1988.2,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,23.9,34.0,,2743.8,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,25.2,32.0,,3203.9,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,27.2,29.0,,3491.6,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,27.8,26.0,,3525.2,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,29.0,24.0,,3274.7,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,29.9,24.0,,2786.1,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,29.2,22.0,,2050.3,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,27.9,23.0,,1152.2,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,26.6,23.0,,273.7,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,22.0,36.0,,,
2024-10-01,;ALTO PARAISO DE GOIAS,0.0,19.7,43.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,20.0,44.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,18.1,50.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,18.4,49.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,18.9,49.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,21.0,42.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,20.7,43.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,20.3,44.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,20.4,44.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,18.8,49.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,18.2,52.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,23.5,38.0,,180.2,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,24.8,34.0,,1086.9,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,25.8,33.0,,2040.4,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,27.1,32.0,,2745.4,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,28.6,27.0,,3205.1,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,29.8,19.0,,3430.3,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,30.5,19.0,,3755.1,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,29.2,21.0,,2863.3,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,30.1,18.0,,2774.6,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,30.1,18.0,,1920.8,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,29.6,20.0,,1209.6,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,27.6,23.0,,308.5,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,23.5,31.0,,,
2024-10-02,;ALTO PARAISO DE GOIAS,0.0,22.5,33.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,21.4,36.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,20.4,39.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,19.4,42.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,18.5,46.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,19.1,43.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,19.5,43.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,19.6,42.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,20.7,38.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,21.2,37.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,21.9,35.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,24.4,34.0,,182.1,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,27.6,27.0,,1021.7,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,29.4,22.0,,1982.8,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,30.7,20.0,,2673.3,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,31.3,19.0,,3132.1,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,31.6,17.0,,3427.5,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,32.0,17.0,,3432.1,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,32.4,18.0,,2975.3,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,31.6,17.0,,2233.3,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,32.0,17.0,,1629.3,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,30.9,18.0,,1133.4,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,29.5,20.0,,301.1,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,22.7,33.0,,,
2024-10-03,;ALTO PARAISO DE GOIAS,0.0,21.5,38.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,22.7,35.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,23.0,33.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,20.7,40.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,21.2,35.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,21.7,31.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,21.0,32.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,20.0,34.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,21.8,30.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,21.5,30.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,20.2,33.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,25.2,25.0,,219.4,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,26.9,24.0,,1001.9,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,29.0,19.0,,1754.0,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,30.6,18.0,,2632.2,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,30.9,17.0,,2373.4,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,31.6,15.0,,2648.6,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,32.6,14.0,,2784.5,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,32.2,15.0,,1903.6,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,33.4,15.0,,2030.7,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,31.4,17.0,,1303.0,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,30.8,18.0,,692.0,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,27.1,24.0,,136.7,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,24.9,28.0,,,
2024-10-04,;ALTO PARAISO DE GOIAS,0.0,24.8,27.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,22.3,33.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,22.8,33.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,21.5,36.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,21.1,37.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,22.1,33.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,22.7,34.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,21.6,38.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,23.4,33.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,20.3,42.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,20.0,43.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,24.7,37.0,,241.1,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,28.0,25.0,,922.0,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,29.7,22.0,,1940.3,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,30.8,24.0,,2556.9,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,30.8,27.0,,1963.5,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,31.5,24.0,,2036.3,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,32.4,23.0,,2505.4,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,33.2,23.0,,3097.6,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,32.8,22.0,,2636.9,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,31.9,24.0,,1499.1,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,29.3,29.0,,248.8,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,26.4,39.0,,80.7,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,24.7,43.0,,,
2024-10-05,;ALTO PARAISO DE GOIAS,0.0,22.3,50.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,21.0,55.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,21.4,52.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,21.9,48.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,21.1,50.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,20.7,49.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,20.3,52.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,21.8,49.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,23.1,42.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,22.5,41.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,22.7,42.0,,0.8,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,24.9,36.0,,192.4,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,26.3,34.0,,930.5,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,28.6,32.0,,1962.6,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,30.1,28.0,,2536.0,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,31.2,27.0,,3059.9,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,31.0,27.0,,2938.9,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,31.0,25.0,,1289.7,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,31.0,26.0,,1910.1,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,33.0,23.0,,1973.9,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,30.5,27.0,,680.1,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,27.9,36.0,,173.7,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,26.3,42.0,,290.4,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,22.8,54.0,,,
2024-10-06,;ALTO PARAISO DE GOIAS,0.0,22.3,51.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,23.5,49.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,20.6,60.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,20.2,62.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,20.9,60.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,24.1,49.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,22.2,68.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,21.5,65.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,19.6,83.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,18.5,86.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,18.4,85.0,,3.4,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,21.8,67.0,,267.4,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,25.6,52.0,,923.6,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,28.6,38.0,,1558.9,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,28.7,42.0,,2195.9,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,29.3,36.0,,2225.7,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,28.7,40.0,,1465.0,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,27.7,47.0,,772.5,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,29.8,43.0,,2184.3,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,29.7,41.0,,2209.5,
2024-10-07,;ALTO PARAISO DE GOIAS,4.0,25.0,82.0,,939.5,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,27.8,52.0,,1213.3,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,25.6,60.0,,336.7,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,23.4,69.0,,,
2024-10-07,;ALTO PARAISO DE GOIAS,0.0,23.5,68.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,23.2,67.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,23.0,71.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,24.2,61.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,23.9,65.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,23.4,66.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.8,81.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.7,78.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.3,80.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.1,78.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.6,77.0,,3.8,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,22.6,70.0,,273.4,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,24.8,60.0,,678.3,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,24.7,61.0,,767.0,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,25.4,61.0,,1332.0,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,25.6,61.0,,1355.2,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,27.2,55.0,,2512.3,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,27.7,49.0,,2029.5,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,26.6,56.0,,764.5,
2024-10-08,;ALTO PARAISO DE GOIAS,14.0,19.3,88.0,,301.4,
2024-10-08,;ALTO PARAISO DE GOIAS,5.6,19.9,89.0,,146.6,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.8,91.0,,234.4,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,21.0,91.0,,78.8,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.5,91.0,,,
2024-10-08,;ALTO PARAISO DE GOIAS,0.0,20.6,88.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,19.8,90.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,20.0,87.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,19.9,87.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,18.5,91.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,18.5,86.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,18.0,88.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,19.0,84.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,20.0,80.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,18.8,85.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,18.5,87.0,,1.2,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,22.9,75.0,,265.3,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,24.3,73.0,,519.6,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,26.3,56.0,,1462.1,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,28.5,40.0,,1662.0,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,30.0,37.0,,2524.8,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,30.1,37.0,,1936.9,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,30.1,37.0,,2231.5,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,29.5,38.0,,1280.8,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,30.8,33.0,,2150.2,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,30.0,34.0,,1477.0,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,28.2,41.0,,345.9,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,27.0,47.0,,84.2,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,24.9,54.0,,,
2024-10-09,;ALTO PARAISO DE GOIAS,0.0,22.2,66.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,22.1,65.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.2,68.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,22.0,67.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.3,72.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.5,72.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.3,76.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.5,74.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.1,75.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.8,72.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.5,74.0,,0.4,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.7,74.0,,153.6,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.5,75.0,,291.3,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,22.6,70.0,,897.9,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,25.0,58.0,,2351.1,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,26.1,55.0,,2350.6,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,25.5,59.0,,1597.6,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,24.9,63.0,,844.1,
2024-10-10,;ALTO PARAISO DE GOIAS,2.2,20.3,89.0,,137.7,
2024-10-10,;ALTO PARAISO DE GOIAS,2.6,20.7,92.0,,192.3,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.3,88.0,,462.2,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.5,84.0,,431.0,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,20.8,87.0,,121.2,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.1,81.0,,,
2024-10-10,;ALTO PARAISO DE GOIAS,0.0,21.5,79.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,21.0,80.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,21.5,78.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,20.8,81.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,20.5,82.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,21.0,75.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,20.7,78.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,20.7,77.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,20.5,80.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,20.1,82.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,19.8,84.0,,0.4,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,20.5,82.0,,166.5,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,22.7,70.0,,891.6,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,24.1,64.0,,1844.9,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,26.3,57.0,,2690.9,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,28.2,46.0,,3259.1,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,29.7,39.0,,3482.7,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,28.8,43.0,,2576.0,
2024-10-11,;ALTO PARAISO DE GOIAS,0.4,23.4,78.0,,516.5,
2024-10-11,;ALTO PARAISO DE GOIAS,6.0,21.1,82.0,,325.2,
2024-10-11,;ALTO PARAISO DE GOIAS,1.6,21.6,86.0,,480.8,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,24.0,73.0,,586.5,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,22.1,74.0,,98.1,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,22.1,76.0,,,
2024-10-11,;ALTO PARAISO DE GOIAS,0.0,22.3,68.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,0.0,22.7,72.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,0.0,21.8,78.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,0.0,19.6,84.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,3.8,17.0,95.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,8.0,17.3,95.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,2.6,18.4,92.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,4.4,17.4,93.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,3.2,17.2,94.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,0.4,17.5,93.0,,,
2024-10-12,;ALTO PARAISO DE GOIAS,0.2,17.4,94.0,,1.5,
2024-10-12,;ALTO PARAISO DE GOIAS,0.2,17.7,95.0,,91.2,
